id,date,name,gender,age,person_characteristics,industry_driver,perpetrator_type,continent,country,country_numeric,local_region,number_of_victims
recdiQZAhW0Lb4A35,2018-06-21,Eduardo Pereira dos Santos,Male,64,Afrodescendant,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Bahia,1
recdmcY7aolxpBKc7,2015-02-17,Washington Miranda Muniz,Male,42,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recdHj1FtqRBuhpkS,2016-11-26,Luiz Viana Lima,Male,54,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Bahia,1
recdYfFzdRCV3cMg4,2016-02-01,Roni dos Santos Miranda,Male,27,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Maranhão ,1
recezTTqZinBfme9i,2015-05-25,Rosalie Calago,Female,45,Journalist,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Negros Oriental,1
recebDHbvWpkjjd4m,2012-04-11,Adonis López,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
receYrpSHYgfQjduG,2012-08-27,Jose Braulio Diaz Lopez,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recf7x6onYUu0Z2Eb,2013-02-06,Regina dos Santos Pinho,Female,56,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recfbqDKS5CKI3USO,2016-08-12,Jerry ‘Dandan' Layola,Male,42,Indigenous peoples,Sector could not be confirmed*,Private military actors,Asia,Philippines,608,Mindanao,1
recfi3X51PsIeNQwt,2013-03-12,María Angélica Grajales Ramírez ,Female,41,Other,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,,1
recfNyLAkhzuYpoig,2016-11-12,José Dias de Oliveira Lopes Guajajara,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Maranhão,1
recfWWZmJ3qQyYdxV,2012-03-09,Francisco da Conceição Souza Guajajara,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,,1
recfZWYSSjdBoR1Ic,2016-06-02,Marco Aurelio Díaz,Male,25,Indigenous peoples,Sector could not be confirmed*,Police,Americas,Colombia,170,Cauca,1
recg32LObthCAq9lf,2012-07-02,Gregorio Ch vez,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recg8uUWjXCNNQIXY,2016-05-30,Willington Quibarecama Naquirucama,Male,26,Indigenous peoples,Sector could not be confirmed*,Police,Americas,Colombia,170,Valle del Cauca,1
recglECfl2GjTvydd,2014-01-05,Luís Carlos Silva,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recgLhm9CXHbWpJQ3,2016-01-18,Christopher Matibay,Male,43,Indigenous peoples,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,"Davao, Mindanao",1
recgOQdENoyhd8QnU,2012-06-15,Luciano Ortega,Male,,Small-scale farmer,Sector could not be confirmed*,Police,Americas,Paraguay,600,,1
recgYms8YrlwvMSCU,2016-01-11,Ricky Peñaranda,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,"Davao, Mindanao",1
rechs72KdyX3uDmDa,2017-08-06,Adeilton Brito de Souza,Male,22,Afrodescendant,Sector could not be confirmed*,Organised crime / mafias,Americas,Brazil,076,Bahia,1
rech8XSod1pQHpV4L,2016-01-23,Valdiro Chagas de Moura,Male,,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Rondônia,1
rechaxiMYjIlS4tvr,2015-10-17,Dagner Lemes Pereira,Male,17,Children,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Rondônia,1
rechEhTviO2Cnas26,2012-11-29,Wesley Santos Avila,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
rechEp003bLHXOdsw,2016-08-18,Nelin Pedro Parista,Male,,Indigenous peoples,Sector could not be confirmed*,Landowners,Americas,Nicaragua,558,Región Autónoma de la Costa Caribe Norte,1
rechNtGz3hbSbVf4l,2016-04-23,José Bernardo da Silva,Male,48,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pernambuco,1
reciyhWTffCvckHQV,2015-06-30,Raimundo Pires Ferreira,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Maranhão,1
reciDcyHwwxD5gaJA,2015-02-17,Júlio César Souza Muniz,Male,11,Children,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
reciFPwsEJ58Y8wnj,2014-01-24,Miguel Segundo Díaz Soto,Male,52,Other,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,,1
reciMc0sLEbsDcRz5,2014-06-01,Leônidas Fernandes da Silva,Male,51,Other,Sector could not be confirmed*,Landowners,Americas,Brazil,076,,1
reciYyGKMNzkE0z6r,2013-11-29,Juan Alvaro Nastacuas Pai,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,,1
recj48b2g4ngT2Oqo,2012-09-12,Herman Alejandro Maldonado,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recjixQrjPd6ra79F,2017-04-02,Danilo Ruiz Nadal,Male,37,Small-scale farmer,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Mindanao,1
recjkeJex8z3MkflO,2018-06-08,Francisco Munguia,Male,68,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Jalapa,1
recjLqHlpaiWG6Fll,2013-02-25,Prajob Nao-opas,Male,43,Other,Sector could not be confirmed*,Hitmen,Asia,Thailand,764,,1
recjLcJ0XlmIrAwS4,2017-09-08,Celedonia Zalazar Point,Female,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Nicaragua,558,North Caribbean Coast Autonomous Region,1
recjUWz95GvJoiGbO,2012-06-15,Fermín Paredes González,Male,,Small-scale farmer,Sector could not be confirmed*,Police,Americas,Paraguay,600,,1
reckCUNKSqVxJE8gq,2012-05-18,Jose Efraín Del Cid,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
reckQEhOdEV9HRai2,2017-01-25,Camilo Frank López,Male,50,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Nicaragua,558,North Caribbean Autonomous Region,1
reckSQmxZBkkGRWlI,2018-06-02,Katison de Souza,Male,39,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
reckW90LHkHclvCfM,2017-08-06,Cosme Rosário da Conceição,Male,,Afrodescendant,Sector could not be confirmed*,Organised crime / mafias,Americas,Brazil,076,Bahia,1
reclu6otN7h5AseUD,2014-10-16,Pablo Medina Velázquez,Male,53,Journalist,Sector could not be confirmed*,Organised crime / mafias,Americas,Paraguay,600,,1
reclPog5Z1VSA2x5c,2015-04-05,Herlen de Jesús Barriosnuevo Posso,Male,42,Other,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Bolívar,1
reclTnVyJ8sJQ9II2,2012-10-21,Leovigildo Cunampia Quiro,Male,33,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,,1
recl0QFJdh2eTsdjV,2012-06-15,Francisco Ayala,Male,,Small-scale farmer,Sector could not be confirmed*,Police,Americas,Paraguay,600,,1
recm5Gwxbz3HtpP7C,2014-03-27,Alma Yamileth Díaz,Female,46,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recmEG0awUkEyBNhW,2017-03-27,Arlyn Almonicar,Female,,Other,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Mindanao,1
recmSLtzNcqakrxBN,2018-06-04,Alejandro Hernández García,Male,40,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Jutiapa,1
recmXKqy0tBRyz7m1,2013-11-08,Agenor Monteiro de Souza Júnior,Male,,Indigenous peoples,Sector could not be confirmed*,Landowners,Americas,Brazil,076,,1
recnzEJH6voPQSxjm,2013-05-30,Oziel Gabriel,Male,35,Indigenous peoples,Sector could not be confirmed*,Police,Americas,Brazil,076,,1
recnoRznfpgh8BO5a,2017-04-12,Raimundo Silva,Male,57,Afrodescendant,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Maranhão,1
recno747ggi9zRz5V,2015-07-05,Edinaldo Alves Moreira,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recnQqfC9TFWIQvdZ,2018-06-04,Florencio Pérez Nájera,Male,42,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Jutiapa,1
recnZfzUiEvEMY5qp,2013-01-11,Manuel Antonio Pérez,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
reco2ErhI4ucWewUQ,2013-02-16,Jose Trejo Cabrera,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recpdCSiPb77iPFYp,2016-01-23,Enilson Ribeiro dos Santos,Male,27,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,Rondônia,1
recpjEnXDof5p1iPh,2014-04-26,Luís dos Santos Santana,Male,57,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recpMaoM2AJsIiHNt,2013-02-02,Juan Perez,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recpS15ltpgpHqPqQ,2015-05-18,Bency Gómez Moore,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Nicaragua,558,Waspam,1
recpUmMCDfF1Aun1S,2013-12-13,Margarido,Male,42,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recpZWiAZ63U79WwG,2016-06-08,Daniel Choc Pop,Male,,Indigenous peoples,Sector could not be confirmed*,Private security guards,Americas,Guatemala,320,Alta Verapaz,1
recqzeTbUcb3y81kl,2014-07-18,Félix Leite dos Santos,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recq2gt8OjQERc9wv,2012-04-09,Renato Nathan Gonçalves Pereira,Male,28,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recqmhXP8Ud4KZIFt,2014-04-10,Douglas Zuluaga,Male,,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,,1
recqRvWSXGCE0apeJ,2014-10-22,Cleomar Rodrigues,Male,49,Small-scale farmer,Sector could not be confirmed*,Landowners,Americas,Brazil,076,,1
recryCedjDENP9dsg,2015-05-01,Adenilson da Silva Nascimento,Male,54,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Bahia,1
recrlYThcUiSkcygb,2014-08-23,Luiz Alves de Campos,Male,47,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recrpeBZsdWGjqHDS,2013-04-26,Machado,Male,,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recrS7jcG2s7S8TRN,2012-09-22,Antonio Trejo Cabrera,Male,,,Sector could not be confirmed*,Unspecified,Americas,Honduras,340,,1
recsdeecLPqW8uwXz,2014-01-22,Heriberto Mora Muñetón,Male,48,Other,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,,1
recsFiHV9f95VxbjB,2013-11-23,Bernardino Dávila,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,,1
recsGpC3JEvC12EWF,2014-04-05,Emilio Marichi Huansi,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Peru,604,,1
recDpp0MPJfQPEWVc,2018-07-18,Abraham Hernández González,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Mexico,484,Oaxaca,1
recAHuJOppRcNv0cF,2018-02-07,Carlos Antônio dos Santos,Male,51,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Mato Grosso,1
rec4l7hUn3K1qdUdp,2018-01-09,Gazimiro Sena Pacheco,Male,39,Other,Sector could not be confirmed*,Unspecified,Americas,Brazil,076,Pará,1
recmwW9lAOFXkZlo6,2018-07-08,Lucas de Lima Batista,Male,21,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Rondônia,1
recdKg7TkVmo0IX3H,2018-07-22,Ismauro Fatimo dos Santos,Male,49,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Rondônia,1
recI4O4JBC3bVPXPK,2018-08-01,Juvenil Martins Rodrigues,Male,59,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Pará,1
recoLuF2QRADvVHwZ,2018-08-01,Ramón Rosario,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Venezuela,862,State of Barinas,1
reclQgKvmcYVegHSw,2018-08-02,Orlando Reyes Parra,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Venezuela,862,Barinas,1
recbNGGYpyJGmFmOH,2018-08-02,Pedro Vielma,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Venezuela,862,Barinas,1
recf4c6woZ6ghNPhV,2018-10-09,Marcial Pattaguan,Male,,Park ranger,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,Luzon,1
reccVCYrT7878hwuc,2018-10-09,Bronsel Impiel,Male,,Other,Sector could not be confirmed*,Unspecified,Asia,Philippines,608,Luzon,1
recvUg2B0u6KyBnfL,2018-05-22,Jesús Álvarez Chávez,Male,,Indigenous peoples,Sector could not be confirmed*,Organised crime / mafias,Americas,Mexico,484,Michoacán,1
recFlvlKcom6DWqy7,2018-03-05,Éider Arley Campo Hurtado,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recTSujPtsDy2bE95,2018-12-07,Edwin Dagua Ipia,Male,28,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recK4p5gukkZ3rbPN,2018-04-28,Jerry Turga,Male,56,Small-scale farmer,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Negros Occidental,1
recsbcSKQOC40A4jU,2019-01-23,Estelina López Gómez,Female,43,Small-scale farmer,Sector could not be confirmed*,Private military actors,Americas,Mexico,484,Chiapas,1
recjcauac2TrsctDT,2019-04-02,Seferino Yunda Camayo,Male,20,Indigenous peoples,Sector could not be confirmed*,Police,Americas,Colombia,170,Cauca,1
recLSsvId6VsSUf3D,2019-04-12,Aquileo Mecheche Baragon,Male,52,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Choco,1
recqmMWjhUaZz1F71,2019-04-11,Luis Armando Fuentes Aquino,Male,35,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Mexico,484,Oaxaca,1
recitgWJgEU4KukJ8,2019-01-12,Leonardo Nastacuás Rodríguez,Male,36,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Nariño,1
rec5OXeyVcKtgC0zb,2019-06-23,Carlos Biscue,Male,30,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recMdpwPMvdRdNhOH,2019-08-01,Gersaín Yatacué,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recuflP7jM8iwo2tu,2019-01-03,Sinar Corzo Esquinca,Male,,Other,Sector could not be confirmed*,Hitmen,Americas,Mexico,484,Chiapas,1
recyfWxc0RHMZ6baA,2019-08-12,Eugenio Tenorio,Male,46,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
reclBhivG7mBcUjFw,2019-08-12,Kevin Mestizo Coicué,Male,23,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recbocG0PVgniMH3N,2019-11-02,Honey Mae Suazo,Female,,Other,Sector could not be confirmed*,Armed forces,Asia,Philippines,608,Mindanao,1
rec4t5sg20tMO4HEB,2019-07-23,Anthony Trinidad,Male,53,Lawyer,Sector could not be confirmed*,Hitmen,Asia,Philippines,608,Negros Oriental,1
recYvUFnNA8T5ivCM,2019-01-15,Víctor Manuel Trujillo,Male,20,Afrodescendant,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Bolivar,1
recELf9sVs5bQheET,2019-02-14,Maria Nelly Bernal Andrade,Female,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Nariño,1
rec3wXF9vXW4hYWT9,2019-02-03,Erick Esnoraldo Viera Paz,Male,23,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recMN9mqqsZUPzH57,2019-03-14,Alfonso Correa Sandoval,Male,44,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Casanare,1
recwgJr5HKJVPjo4I,2019-10-17,Noé Jiménez Pablo,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Mexico,484,Chiapas,1
recwuFLgnQgFt76fR,2019-10-17,José Santiago Gómez Álvarez,Male,,Small-scale farmer,Sector could not be confirmed*,Private military actors,Americas,Mexico,484,Chiapas,1
reckmZm7BnEI5t3Nh,2019-07-13,Julio Ramírez,Female,55,Small-scale farmer,Sector could not be confirmed*,Unspecified,Americas,Guatemala,320,Izabal,1
rec2lufzmbbCalueY,2019-02-18,Roberto ‘Ka Bobby' Mejia,Male,,Small-scale farmer,Sector could not be confirmed*,Hitmen,Asia,Philippines,608,Luzon,1
recuZqKOMPSGf34UR,2019-09-02,Magdalena Cocubana,Female,70,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Arauca,1
rec0V7SQWch5wsnSh,2019-06-21,María del Pilar Hurtado,Female,34,Afrodescendant,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Córdoba,1
recCtQtbHzyQOHarn,2019-09-28,Ronald Aceituno Romero,Male,37,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Bolivia,068,Santa Cruz,1
recVPLQqydqNucT7F,2019-03-25,Eulodia Lilia Díaz Ortiz,Female,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Mexico,484,Estado de Mexico,1
recVoO2eSH6cEjDDz,2019-08-04,Enrique Guejia Meza,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Toribío,1
recmNpke2FX1rxHaH,2019-09-20,Víctor Manuel Chani Aguilar,Male,63,Indigenous peoples,Sector could not be confirmed*,Armed forces,Americas,Colombia,170,Caquetá,1
recKFjNHsi3gNIyCM,2019-10-29,Cristina Bautista,Female,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recMEiQaoCnj318gG,2019-10-29,José Gerardo Soto,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recZbERLcgAmVB7RV,2019-10-29,James Wilfredo Soto,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recIwrX6kuPYTEaJc,2019-10-29,Asdruval Cayapu,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
recJKqIUb28vv90Zj,2019-10-13,Toribio Canas Velasco ,Male,53,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recuORjxwCpWnRo3v,2019-11-08,Carlos Aldario Arenas Salinas,Male,44,Other,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Tolima,1
recESKJOF7oqoOOBa,2019-06-10,Freiman Baicué,Male,45,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recz3fBCckIsM4coj,2019-06-10,Uver Ney Villano,Male,31,Small-scale farmer,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recWg346bph1OiYAb,2019-05-14,Daniel Eduardo Rojas Zambrano ,Male,44,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
reczzy1sLKmY1ZZ2G,2019-05-08,Milton Hernández ,Male,30,Afrodescendant,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Nariño,1
recZ5dvSMWn6mX3yY,2019-05-08,Carlos Obando,Male,55,Other,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Nariño,1
rec0jTQZBJrBLprI2,2019-05-08,Carlos Daniel Obando,Male,30,Relatives of persons targeted for repression,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Nariño,1
rec8qTazz42nWGscm,2019-02-24,Demetrio Barrera Fuentes,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Arauca,1
recBRpt1ojQfyd9Ya,2019-10-12,María Digna Montero,Female,,Afrodescendant,Sector could not be confirmed*,Hitmen,Americas,Honduras,340,Colón,1
rec8EeeoHpoXxysQE,2019-11-03,Jesús Eduardo Mestizo Yosando,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Cauca,1
recPVBclQY9igHlGR,2019-10-04,Abad Miguel Guity,Male,54,Afrodescendant,Sector could not be confirmed*,Hitmen,Americas,Honduras,340,Atlántida,1
recJRmqjuD6UZfJsM,2019-07-29,Romildo Martins Ramires,Male,14,Indigenous peoples,Sector could not be confirmed*,Private security guards,Americas,Brazil,076,Mato Grosso Do Sul,1
recs6n0NbvFPRuinC,2019-06-13,Willames Machado Alencar,Male,42,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Brazil,076,Amazonas,1
recvr1GyvNyn3jmih,2019-08-06,Carlos Alberto Oliveira de Souza,Male,44,Indigenous peoples,Sector could not be confirmed*,Organised crime / mafias,Americas,Brazil,076,Amazonas,1
reclbMjgTE2aB1F6D,2019-02-27,Francisco de Souza Pereira,Male,53,Indigenous peoples,Sector could not be confirmed*,Organised crime / mafias,Americas,Brazil,076,Amazonas,1
recPcBLW6DJ4bFqzG,2019-09-26,Marlon Ferney Pacho,Male,24,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Cauca,1
recKKP8CvcpHOcdu0,2019-05-01,Miguel Ángel Alpala,Male,,Indigenous peoples,Sector could not be confirmed*,Unspecified,Americas,Colombia,170,Nariño,1
recwELe4h3eNFqqo0,2019-12-06,Humberto Londoño,Male,,Small-scale farmer,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Antioquia,1
reccj4BfDjgnFZZW0,2019-12-21,Jairo Ortiz,Male,,Indigenous peoples,Sector could not be confirmed*,Hitmen,Americas,Colombia,170,Huila,1
recHh5MbRGRs7PiiV,2019-07-07,Salvador “Bador” Romano,Male,42,Indigenous peoples,Sector could not be confirmed*,Hitmen,Asia,Philippines,608,Negros Oriental,1
recWxkzt7K0gOdjYD,2019-10-29,Eliodoro Finscué,Male,,Indigenous peoples,Sector could not be confirmed*,Private military actors,Americas,Colombia,170,Cauca,1
